tstr_accuracy,tstr_macro_f1,real_accuracy,real_macro_f1,utility_ratio,wasserstein_mean,wasserstein_p90,corr_mae,corr_frobenius,corr_real_mean_abs,corr_syn_mean_abs,discriminator_auc,sigma_1way,sigma_2way,ceiling_auc,dataset,epsilon,split,target,fingerprint,seed,composition,neighboring,fit_seconds,seconds,auc_mahalamia,auc_mamamia,auc_ratio_shipped,auc_ratio_1_way_only,auc_log,auc_log_1_way_only,auc_log_2_way_only,auc_log_inverse_variance,auc_log_class_centred,auc_log_1_way_only_class_centred,auc_log_2_way_only_class_centred,dp_bound_auc,binning,n_bins
0.7673611111111112,0.649584099651835,0.980324074074074,0.9793127417500166,0.6633060839084339,0.6570516205513985,0.9862610149046273,0.1648471340534474,0.2106178431495844,0.1794155185868864,0.0646483867320755,1.0,220.2140271867516,154.54841227708488,0.5691656738202767,COMBINED,1.0,5,pgm@epsilon=1,f809e6bff08df303,5423,zcdp,add_remove,1039.6,1218.5,0.5036318300086731,0.51171059394173,0.5117293319627809,0.5193265956763355,0.5270995283372415,0.519405563050764,0.5264795006049704,0.5268191272365166,0.5461574341760089,0.5225625849903097,0.54530385039564,0.5693833535984438,quantile,4
0.7395833333333334,0.5871912650813484,0.9756944444444444,0.9724009416806574,0.6038571538880572,0.6547286778220519,0.979589768140969,0.1657958500904801,0.2107197743489691,0.1795848229693949,0.0628052820256299,0.9999939822883702,220.2140271867516,154.54841227708488,0.5691656738202767,COMBINED,1.0,4,pgm@epsilon=1,d732ae5c06372b77,4423,zcdp,add_remove,1044.9,1225.4,0.5001642922917134,0.507545399548146,0.5075604568864904,0.5403550051931088,0.5202999689484222,0.5425530419838746,0.5180393605516473,0.5191572842718405,0.5331836968509418,0.5468437141969955,0.5293581290889038,0.5693833535984438,quantile,4
0.8809248554913295,0.819697363155164,0.9653179190751444,0.958793770386492,0.8549256247511309,0.6264082323558644,0.91125632506035,0.1403153853956471,0.1796611196348455,0.1800538794950553,0.0552915914637678,0.9999954849750416,81.28904832630843,57.049469167975005,0.6783489493737282,COMBINED,3.0,2,pgm@epsilon=3,e481225dd14c81f3,2423,zcdp,add_remove,1060.3,1232.1,0.4996001564605155,0.5266701658548327,0.5266815326444167,0.5543757125138323,0.5282177208249614,0.5549540815132541,0.5256979710280593,0.5269981311660654,0.5346339392277938,0.5611416268550433,0.5312446300277149,0.682089417578831,quantile,4
0.8658959537572254,0.7859172558635733,0.9583815028901734,0.9579162099773968,0.820444677392105,0.6278385010585215,0.9203281182713487,0.1406472774951502,0.1806362501619317,0.1800775084156104,0.0542856019775091,0.9999984942661656,81.28904832630843,57.049469167975005,0.6783489493737282,COMBINED,3.0,3,pgm@epsilon=3,cf03cdc2b8ec7244,3423,zcdp,add_remove,1048.0,1232.5,0.501868165299866,0.5281107392759355,0.5281137481320018,0.5572264364780336,0.5395484041361741,0.5581160549216528,0.5362650735330992,0.5377567975073299,0.544633036570974,0.5626256615304379,0.5413831377019694,0.682089417578831,quantile,4
0.8842592592592593,0.7960318166066432,0.9756944444444444,0.9724009416806574,0.8186250984401711,0.6215693112120222,0.9148186864115234,0.1400593235694375,0.1793968036872198,0.1795848229693949,0.0542500587831659,0.9999819468651108,81.28904832630843,57.049469167975005,0.6783479264927882,COMBINED,3.0,4,pgm@epsilon=3,4df999eab9d2ef23,4423,zcdp,add_remove,1051.5,1232.7,0.4999099905774523,0.5243363394472819,0.5243416931675821,0.5654308272568608,0.533378103819344,0.5657978917049458,0.5298764361354705,0.5315789191909457,0.5391427221526239,0.575912073174649,0.5342146226162561,0.682089417578831,quantile,4
0.8890173410404625,0.8138129849084819,0.9734104046242774,0.9732831161743244,0.8361523706558577,0.6310815096790372,0.9323622650608646,0.1400920045900388,0.1799118614498066,0.1804477594976315,0.0556040273803221,0.9999942282379556,81.28904832630843,57.049469167975005,0.6783489493737282,COMBINED,3.0,1,pgm@epsilon=3,27a22260fba7c29e,1423,zcdp,add_remove,1049.8,1236.5,0.5043792228459099,0.5343704971633174,0.534365148085866,0.552040505889,0.5430283133355844,0.5524600741515862,0.5410287613208209,0.5419484683251036,0.5447356719945706,0.5533306365067849,0.5421814875115757,0.682089417578831,quantile,4
0.7502890173410405,0.6024104769790352,0.9734104046242774,0.9732831161743244,0.6189468069136191,0.6620972601622733,0.9935714555058038,0.165384038213807,0.2110713064563195,0.1804477594976315,0.0655950093246165,0.9999979923548876,220.2140271867516,154.54841227708488,0.5691657362245515,COMBINED,1.0,1,pgm@epsilon=1,054f2a4a03cf7188,1423,zcdp,add_remove,1445.6,1514.0,0.5039837254318544,0.5109692862659093,0.5109960316531659,0.5225597341508507,0.532877101602383,0.5228923799048533,0.531635781316341,0.5323565695029036,0.5470555000217306,0.5246739570134764,0.5464243088824774,0.5693833535984438,quantile,4
0.9039351851851852,0.8348384644654189,0.980324074074074,0.9793127417500166,0.8524738103310854,0.6250732271053853,0.9161972059286888,0.1400603495731377,0.1798558493350721,0.1794155185868864,0.0548910280995779,0.9999962389302314,81.28904832630843,57.049469167975005,0.6783479264927882,COMBINED,3.0,5,pgm@epsilon=3,756b7e63827d16a9,5423,zcdp,add_remove,1467.4,1538.5,0.5088366499630593,0.524819847311897,0.5248305547524975,0.5456541844677867,0.5293805477926612,0.5456665649459809,0.5263118622380691,0.5277680741597336,0.5414849747839774,0.5547849544398402,0.5373134228475367,0.682089417578831,quantile,4
0.9167630057803468,0.8899176964393446,0.9583815028901734,0.9579162099773968,0.9290141321027892,0.6176345852149251,0.9063460227148498,0.1361594166947333,0.1748835223025114,0.1800775084156104,0.0514924478043307,0.9999889581695351,12.206195707601378,8.566430534206466,0.9773962658945292,COMBINED,30.0,3,pgm@epsilon=30,e9e38fec1ec5f30a,3423,zcdp,add_remove,1031.3,1149.6,0.5017130420537783,0.5307063791091781,0.530714402725355,0.5756006846819138,0.5334043200486766,0.5757041558988624,0.5301751488547959,0.5307772543854077,0.5361467251944891,0.5875730901286118,0.5322418986550413,0.9991938612730643,quantile,4
0.9283236994219654,0.8961778963043813,0.9734104046242774,0.9732831161743244,0.9207782210658088,0.6198467688424509,0.9085521437213168,0.1363336461331873,0.1752218472479502,0.1804477594976315,0.0515128427599114,0.9999967377943464,12.206195707601378,8.566430534206466,0.9773962658945292,COMBINED,30.0,1,pgm@epsilon=30,f638cb5246d529f5,1423,zcdp,add_remove,1035.2,1173.5,0.504310687791065,0.5358274521341148,0.5357943547173849,0.5789363359488093,0.541415566484018,0.57917336694337,0.5385414403059672,0.5390800255418449,0.5412500794003684,0.5908527432409392,0.5375438373613001,0.9991938612730643,quantile,4
0.9271676300578034,0.8941240515805688,0.9653179190751444,0.958793770386492,0.9325509605888922,0.6161668761218498,0.9067896602534996,0.1363114477380189,0.1751285392458479,0.1800538794950553,0.0512784229657281,0.9999974913142272,12.206195707601378,8.566430534206466,0.9773962658945292,COMBINED,30.0,2,pgm@epsilon=30,84da3d9cd75379ad,2423,zcdp,add_remove,1036.2,1177.2,0.5031870472089517,0.5247826101492058,0.5247933083041084,0.5814102842700347,0.5264973237896876,0.5816142178478656,0.5235536596047701,0.5240939164273511,0.5361139620950999,0.5965752531618063,0.5325588314940308,0.9991938612730643,quantile,4
0.9248554913294798,0.8986527397118831,0.9653179190751444,0.958793770386492,0.9372742788573128,0.6157825155597911,0.911903351125462,0.1324034455717831,0.1704847382586495,0.1800538794950553,0.0552580026475902,0.9999937261090232,5.3023792789238735,3.721262942771794,0.9946590083002108,COMBINED,100.0,2,pgm@epsilon=100,0d7e7ab74c50bd9a,2423,zcdp,add_remove,1048.5,1166.7,0.5049819970112029,0.5277202566219907,0.5277182507179465,0.5847103307401451,0.5292029540280225,0.5848734776024098,0.5260867820953006,0.5264989953763912,0.5406235687038851,0.5993768324769237,0.5367337864447692,0.9999999999998063,quantile,4
0.9260115606936417,0.907097720522897,0.9583815028901734,0.9579162099773968,0.9469489200358152,0.617187893817339,0.9054269956853386,0.1324576486219233,0.1703300135732764,0.1800775084156104,0.0552434102346291,0.9999912165526323,5.3023792789238735,3.721262942771794,0.9946590083002108,COMBINED,100.0,3,pgm@epsilon=100,184847f38a13d008,3423,zcdp,add_remove,1060.4,1183.0,0.5011580752682061,0.5331465613789922,0.5331609370246425,0.576763106075549,0.5361841687366482,0.5768675802445197,0.5329790683912984,0.5333795805654644,0.5395183155755106,0.5888501823701094,0.5353182868242192,0.9999999999998063,quantile,4
0.9340277777777778,0.9026188887242772,0.980324074074074,0.9793127417500166,0.9216860459829324,0.6140065014148335,0.8946505343869268,0.1358030034205755,0.1746287778558979,0.1794155185868864,0.0512056991435088,0.9999977433581388,12.206195707601378,8.566430534206466,0.9773878763260916,COMBINED,30.0,5,pgm@epsilon=30,08640fe65c865610,5423,zcdp,add_remove,1066.0,1190.7,0.5111963021853886,0.5232431766834773,0.5232488650112963,0.570321450751127,0.5276968027582367,0.5704954466608847,0.5240214737721243,0.5246836620517598,0.5333807806794941,0.5879107641900356,0.5289920684633752,0.9991938612730643,quantile,4
0.9283236994219654,0.8943501455209074,0.9734104046242774,0.9732831161743244,0.9189002980307744,0.6191597169857075,0.9097986385605336,0.1323604291415637,0.1703700037511001,0.1804477594976315,0.0557307736762892,0.9999992471330827,5.3023792789238735,3.721262942771794,0.9946590083002108,COMBINED,100.0,1,pgm@epsilon=100,177eea4f103038e2,1423,zcdp,add_remove,1114.6,1208.1,0.5054547217309615,0.5393969583808342,0.5393916093033829,0.5802538805885322,0.5441910690465603,0.5804330746831508,0.5412407185148287,0.541588408549163,0.5457693812120341,0.593975935837816,0.5416225089179151,0.9999999999998063,quantile,4
0.9270833333333334,0.8928946159919025,0.9756944444444444,0.9724009416806574,0.9182370951314184,0.6100227467026995,0.8992456389699226,0.1358060696575922,0.1746448840939898,0.1795848229693949,0.0512015165449722,0.9999904719565862,12.206195707601378,8.566430534206466,0.9773878763260916,COMBINED,30.0,4,pgm@epsilon=30,291c1b079eb667c1,4423,zcdp,add_remove,1387.3,1468.9,0.5030780545651173,0.5290787318107353,0.5290707012302849,0.584066458406947,0.5289375274378165,0.5844251576670629,0.5254184601629672,0.5260565567012516,0.5367275250821796,0.6093935707172915,0.5324997590825864,0.9991938612730643,quantile,4
0.9386574074074074,0.919619626286964,0.9756944444444444,0.9724009416806574,0.9457206249692968,0.6093748317393707,0.8971048178681021,0.1319462448133175,0.169910047438992,0.1795848229693949,0.0553246428502482,0.9999959881922468,5.3023792789238735,3.721262942771794,0.994654198819834,COMBINED,100.0,4,pgm@epsilon=100,85097a1644c46b7f,4423,zcdp,add_remove,1181.9,1258.3,0.5035625662522887,0.5330719379396742,0.5330705995095992,0.5875453727795446,0.5330344618975726,0.5878692728577088,0.5295809776964012,0.5300042562076386,0.540835501590055,0.6120329548253081,0.5364260437077725,0.9999999999998063,quantile,4
0.9398148148148148,0.9190699110641484,0.980324074074074,0.9793127417500166,0.9384845840173436,0.6136251333820817,0.8953596844584905,0.132216437889013,0.1702588480978507,0.1794155185868864,0.054882284749381,0.999993480812401,5.3023792789238735,3.721262942771794,0.994654198819834,COMBINED,100.0,5,pgm@epsilon=100,6d8eaa5aa11e37e0,5423,zcdp,add_remove,1393.1,1469.7,0.5127552386153138,0.5254766818712323,0.5254843778441639,0.5729119821614039,0.530589819365477,0.5731201080380757,0.5264818428576017,0.5269964692214619,0.5372883272836295,0.5897905892304562,0.5324994244750677,0.9999999999998063,quantile,4
0.923699421965318,0.9030905069882308,0.9653179190751444,0.958793770386492,0.9419027687509828,0.6157546089463554,0.912246448233827,0.1326612991172234,0.1706403621642954,0.1800538794950553,0.0549785624848639,0.9999954832338056,2.6864892845338293,1.8854051162326853,0.9966384154652704,COMBINED,300.0,2,pgm@epsilon=300,591c2f879447ee1c,2423,zcdp,add_remove,1035.6,1127.4,0.5034829180554766,0.5278279068056981,0.5278379363259194,0.5847537919944369,0.5291441141760582,0.5849600657936527,0.5259774603248896,0.5263736263736264,0.5407054764523581,0.5992932531417472,0.53678627426726,1.0,quantile,4
0.923699421965318,0.904246510837111,0.9583815028901734,0.9579162099773968,0.943972449175328,0.6174140250051555,0.9050209117069458,0.1325165741465061,0.1703556095415465,0.1800775084156104,0.0551740244480777,0.9999922210281524,2.6864892845338293,1.8854051162326853,0.9966384154652704,COMBINED,300.0,3,pgm@epsilon=300,d320ec5424b0c81f,3423,zcdp,add_remove,1022.8,1124.6,0.5022121778434525,0.5326584580615612,0.532682528910092,0.5748218924367388,0.536238996780524,0.574904803137234,0.5329817429300241,0.5334123436648535,0.5391646078290435,0.5865607772209537,0.5349799576754246,1.0,quantile,4
0.9271676300578034,0.9017037843181402,0.9734104046242774,0.9732831161743244,0.9264557961946978,0.6192652826609821,0.911114541362197,0.1331497463320524,0.1712227522935856,0.1804477594976315,0.0548774236870139,0.9999949808872186,2.6864892845338293,1.8854051162326853,0.9966384154652704,COMBINED,300.0,1,pgm@epsilon=300,77cb8c824f9bfc24,1423,zcdp,add_remove,1074.3,1169.3,0.5054249674876385,0.5402498019169756,0.5402498019169757,0.5822460776218001,0.5463206705068585,0.5823721152592464,0.5431189133349158,0.5435047155460906,0.5450228505902373,0.5947428598173958,0.5409802853064185,1.0,quantile,4
0.9398148148148148,0.9114205841343768,0.980324074074074,0.9793127417500166,0.9306736707067472,0.6135858839255682,0.8972076233483588,0.1328616442937721,0.1710078268427806,0.1794155185868864,0.0541031644390596,0.9999919763844936,2.6864892845338293,1.8854051162326853,0.996634617922856,COMBINED,300.0,5,pgm@epsilon=300,8db730942a7fa9a6,5423,zcdp,add_remove,1049.3,1130.4,0.5106488842846895,0.5249811281359418,0.5249737667705289,0.571614708811153,0.5298165413896117,0.5718174809675243,0.5256359550501644,0.5261057440065101,0.5364789116957374,0.5886268242801923,0.5317676378315291,1.0,quantile,4
0.9271676300578034,0.9016898062038424,0.9734104046242774,0.9732831161743244,0.9264414343773956,0.6192004190077228,0.9087631946368006,0.1336743944800864,0.171900509818875,0.1804477594976315,0.0543605582846321,0.9999924713308278,1.3525180884333912,0.9492107556170885,0.9970764065578464,COMBINED,1000.0,1,pgm@epsilon=1000,291d9af988a183f9,1423,zcdp,add_remove,1057.9,1152.9,0.5047519866807971,0.5379252934470458,0.5379022255505371,0.5797276650942608,0.542757850606953,0.5799038503328129,0.539848955425469,0.5401498410321045,0.5445120136936383,0.5941661624046778,0.5403992417682713,1.0,quantile,4
0.9260115606936417,0.8900349713352362,0.9653179190751444,0.958793770386492,0.9282861433032268,0.6157737312377211,0.913243428251356,0.1336787014604551,0.1719730770354282,0.1800538794950553,0.0539135671609654,0.999994733196397,1.3525180884333912,0.9492107556170885,0.9970764065578464,COMBINED,1000.0,2,pgm@epsilon=1000,b3e09614daf11333,2423,zcdp,add_remove,1079.0,1161.3,0.5018213608721671,0.5266250330138373,0.5266260359658594,0.582778645145545,0.5275838551469827,0.5830190193135127,0.5245846942835077,0.5249063075652671,0.5397867724000976,0.59806363396263,0.5358608838681854,1.0,quantile,4
0.9444444444444444,0.926637928896239,0.9756944444444444,0.9724009416806574,0.952938123748293,0.6093497602053206,0.8984624722837549,0.1323508098845264,0.1703859750476749,0.1795848229693949,0.0549125123381582,0.9999944837643394,2.6864892845338293,1.8854051162326853,0.996634617922856,COMBINED,300.0,4,pgm@epsilon=300,236f79959299bc1a,4423,zcdp,add_remove,1395.3,1477.2,0.5036324992237106,0.5314407262856959,0.531449091473665,0.5850652618504599,0.5318553050014455,0.5853603856820104,0.5283931210047862,0.5287959884573791,0.5406785706637542,0.6098094878631162,0.5363497531934942,1.0,quantile,4
0.9271676300578034,0.9090857375387208,0.9583815028901734,0.9579162099773968,0.9490242758917,0.6173394307965221,0.9056995178437618,0.133254021451157,0.1712983470040848,0.1800775084156104,0.054346716531596,0.9999977424875208,1.3525180884333912,0.9492107556170885,0.9970764065578464,COMBINED,1000.0,3,pgm@epsilon=1000,68214303b7b02a12,3423,zcdp,add_remove,1202.3,1281.2,0.5011650959323609,0.5326604639656054,0.5326631385043311,0.5750722961249277,0.5351414329509857,0.5751849610687457,0.5320068735645249,0.532343531126616,0.538373278683592,0.5875460104240147,0.5343594646910741,1.0,quantile,4
0.9502314814814816,0.9377781293844316,0.9756944444444444,0.9724009416806574,0.9643945097005096,0.6095428270490485,0.8978860327682817,0.1333212694729446,0.1715831446642386,0.1795848229693949,0.0537974408414066,0.9999794394852648,1.3525180884333912,0.9492107556170885,0.99707288445025,COMBINED,1000.0,4,pgm@epsilon=1000,ee890249983ead73,4423,zcdp,add_remove,1202.5,1280.2,0.5010476561412526,0.5326623783367062,0.5326540131487371,0.5861400212007324,0.5337297763215658,0.5864351450322829,0.5295498591971561,0.5300303555941024,0.538936269313546,0.6105606817427431,0.5347526715064298,1.0,quantile,4
0.9398148148148148,0.9169522032906836,0.980324074074074,0.9793127417500166,0.9363221412315176,0.613477842384155,0.8960297821585544,0.1330925884054331,0.1713237848259008,0.1794155185868864,0.0538823639919583,0.9999937315503856,1.3525180884333912,0.9492107556170885,0.99707288445025,COMBINED,1000.0,5,pgm@epsilon=1000,aae04558c15c5c54,5423,zcdp,add_remove,1226.2,1281.6,0.5128777049671817,0.5241807469510563,0.5241924582142131,0.5722365768847772,0.5292490470377865,0.572505099418586,0.5251731928517127,0.5256526854261026,0.53608541325367,0.5894318899703404,0.531366778024049,1.0,quantile,4
0.3348623853211009,0.2260909819733219,0.8807339449541285,0.8114126771990946,0.2786387103955075,0.715272708564111,1.1553858731037236,0.181068688798937,0.231300715388497,0.1696041440364968,0.060242453030201,1.0,1849.9357965583024,1298.303490586318,0.5083006583635307,BRCA,0.1,1,pgm@epsilon=0.1,84fade3166ea60ac,1423,zcdp,add_remove,967.8,986.4,0.5102855517753504,0.5104224818041058,0.5104435479623758,0.5349803558074132,0.5161208776161536,0.5450341798417933,0.5123869010627877,0.5146620461559528,0.5442968643023415,0.5458083611582174,0.5411790728783745,0.5083007919534596,quantile,4
0.3440366972477064,0.2345820093561057,0.8807339449541285,0.7323555529567958,0.3203116415366957,0.6841849032177925,1.1052038050807826,0.1816084996910169,0.2316868176184408,0.1721914620859308,0.0540493132412686,1.0,1849.9357965583024,1298.303490586318,0.5083006583635307,BRCA,0.1,2,pgm@epsilon=0.1,c5e6af44b84340fe,2423,zcdp,add_remove,965.7,991.6,0.4976721895111597,0.5319678951747964,0.5319784282539315,0.5768651449878343,0.5334056604767272,0.5951611034453702,0.52233012776625,0.527970591643055,0.5474462549637136,0.593080820316203,0.5270594802978754,0.5083007919534596,quantile,4
0.3211009174311927,0.2477266298199988,0.8715596330275229,0.7674759680310916,0.3227809601068355,0.718892323827857,1.153229908065522,0.1833898820549074,0.234158660644131,0.1695713301698726,0.0674582515009835,1.0,1849.9357965583024,1298.303490586318,0.5083006583635307,BRCA,0.1,4,pgm@epsilon=0.1,d5119fafb64dd9fe,4423,zcdp,add_remove,966.1,989.8,0.4974615279284593,0.5023962755032179,0.5023910089636504,0.5196099600796301,0.510938602681722,0.5149095735156258,0.5076838812289997,0.5096798997250866,0.5101907540631352,0.5173111155584111,0.507862943574295,0.5083007919534596,quantile,4
0.3073394495412844,0.2128727175179844,0.8807339449541285,0.8114126771990946,0.2623482766534991,0.7991970541706158,1.3225801237670047,0.2247347167783227,0.2838136564455276,0.1696041440364968,0.1451265427947188,1.0,669.7983247229477,470.07118008879775,0.522912431720407,BRCA,0.3,1,pgm@epsilon=0.3,d7cddd14020a2c9a,1423,zcdp,add_remove,967.3,991.1,0.4961764922739865,0.5135192070698027,0.5135192070698027,0.52349403301067,0.5595171636524505,0.5414213336984801,0.5594486986380729,0.5595487628898556,0.611655905370817,0.5435542822233224,0.6134517953633385,0.5229152417331155,quantile,4
